Ele,Slope,HH+HV_min,HH_diss_range,HH_savg_min,HV_imcorr1_range,HV_savg_min,B11_mean,B11_median,B11_std,B11_range,B12_mean,B12_median,B12_std,B2_mean,B2_median,B2_min,B3_mean,B3_median,B4_mean,B5_median,B5_std,CIgreen_mean,CIgreen_median,CIre_median,EVI1_std,GNDVI_mean,GNDVI_median,MCARI1_std,MTCI1_std,NDI45_mean,NDI45_median,NDVI56_mean,NDWI1_median,NLI_std,PSSRa_median,kNDVI_mean,AGBD
2415.0089746900826,10.992818867801144,-39.906046787969366,448.456650943396,74747.62175671817,0.0112307419656666,62938.91275728984,2646.0615615615616,2542.2392392392394,764.8547972342608,3342.2772772772773,1956.0458640458644,1875.851851851852,579.0915910715314,691.4528164528164,652.9814814814815,163.10010010010012,880.0300982800982,819.8943943943945,1088.9613022113022,1207.4934934934938,374.8324987880732,1.164539149407377,1.1551640298193635,0.3562093061713687,0.0494805895451417,0.361684673495612,0.3652079504060265,0.0024166190450602,1.5661758729635096,0.0884583362929207,0.0811345990702947,0.1269335856234468,-0.1695568387132079,0.0635895521033025,1.5895426905515198,0.2625161965029289,0.8203980274280842
2212.4462787175585,13.25701274098101,-28.27823264689956,782.3170031055895,85586.46413043479,0.0108081117669865,72124.55214426876,2690.894345238095,2645.84871031746,469.1194248654145,2869.450396825397,1883.9831800144304,1868.1919642857144,414.9461243857996,707.7709009740261,669.7118055555557,230.8948412698413,1000.9685470779222,963.1453373015876,1171.1193181818182,1528.384424603175,311.0310388812681,2.005502266141861,2.0536134030952367,0.5861168175106335,0.0564445413112691,0.4771150363445091,0.4887867884615079,0.0035753049147301,23.575689000102106,0.1856308091093768,0.1891510828779015,0.1788973988662452,0.015334126568135,0.0527137791752402,2.495860879334648,0.3915688066518403,29.404312113648533
2040.221366818212,36.14195611013327,-21.32317012949037,514.9609319611208,91423.91098056032,0.0112064027617903,79207.3694539737,1756.7637637637636,1792.8768768768773,621.1988183954782,2495.997997997999,944.115298972442,808.6636636636637,416.5017223862583,305.178770607342,337.96196196196195,6.541541541541542,491.79600008171445,505.1601601601603,415.9025760454332,834.8218218218217,332.2047084960004,4.226431335728554,3.4868779362161453,1.3497775948378667,0.1471785033520582,0.6461958348080127,0.6313993837781768,0.0049265203089624,1.1062883044224356,0.3777457504173587,0.3379622025655037,0.3863334859255727,0.0794757452597378,0.088106287959801,4.917738390799627,0.5920336840171102,29.49347358114601
2328.2224203157825,26.600348294554568,-29.87835941968324,449.30282670454585,85678.9758727758,0.0107106813457525,72420.36594498986,2388.226612844393,2483.6979062811565,674.1966199792697,2887.690927218345,1736.4660652189773,1763.2402791625127,571.113454867042,534.16032390633,500.1615154536391,119.46360917248256,703.2049947717823,698.0299102691923,831.768329158865,1119.2153539381854,315.02931248972425,1.6381709823821091,1.3878069135469668,0.28489233161303,0.115728566659832,0.4343887679210185,0.4094214997534446,0.004212406439528,0.647820343391728,0.1470278903497751,0.0978891117895708,0.1567505258294811,-0.2309362265599613,0.0716424481695549,1.5651414638782415,0.338956209043072,5.315208152813453
2054.796214384191,33.227035273893115,-25.73011943355652,1254.9644399816907,86541.24389490456,0.0133338909501069,77958.77317321424,2081.903405329361,2068.382820258193,398.1720836401621,1998.850049652433,1498.55890019861,1449.6772591857,361.1674279017664,526.033060244952,484.3331678252235,260.01588877855016,700.098166997683,683.4424031777559,765.6069803045351,1118.2125124131082,240.6183107237129,1.884830156095604,1.7429003110377006,0.5267469654983277,0.1273207347450324,0.4677775781127984,0.4651325496894318,0.0048609925375544,0.4977161375327837,0.1950936255777106,0.1572181468806986,0.1992711541593219,-0.0876637445445201,0.065383478904132,2.120971928475192,0.3946160139157153,7.591155538853041
2281.7963362068967,29.31996750337665,-34.17252961554842,286.32292166952504,81061.19242996,0.0063837686171495,66387.38561892512,2193.1238478691776,2106.9541625371658,421.870957699593,1506.6615460852342,1481.022460356789,1440.127849355798,288.2984671716056,419.9832383548068,407.2824578790882,185.49256689791872,616.5657086223985,600.9051040634291,728.2678518334985,897.021803766105,242.10144333467235,2.1659792520145533,2.2285568090000742,0.902976194496723,0.0418599223315572,0.5148587861428682,0.5247639609782068,0.0017296031458877,3.596017147186531,0.1411172215817431,0.1419634317214819,0.2364022945112528,-0.073250033867291,0.0432800175844344,2.574039790538707,0.4238089472382514,22.674794493415664
2160.5825195312505,13.807903106396015,-35.037686204352255,389.2817524299601,80020.23348056032,0.0127180515310154,64030.73937392797,3079.321490487576,3001.261645193261,701.050221113532,3464.0426164519326,2259.734196163254,2226.230921704658,560.4580577381747,776.1572740066641,770.5520317145689,340.0822596630327,1010.2711091871746,1023.6764122893954,1265.392673956046,1542.137264618434,368.9283395747243,1.4105885935336655,1.271795072355706,0.4139833992789862,0.0451366693793264,0.4007341844120686,0.3866726442841927,0.0030792113311056,10.0547680828675,0.1017812507816366,0.0932116895069407,0.1249236941387456,-0.1369656745164325,0.0535733415183788,1.7267452403100874,0.2952992850036685,0.6979035650992815
2431.808048973399,20.95383556510228,-28.922677321881384,639.0105279056387,81108.23690736477,0.0085859439524349,69217.6071432681,2068.228831452493,1911.417910447761,555.3413334987193,3317.061691542288,1348.550976823201,1222.707462686567,448.602322819289,349.691348137362,289.5741293532338,135.2686567164179,541.7371192816405,509.0815920398009,616.2207013711928,914.6636815920398,299.69675901256176,2.7875667231578496,2.654048288591748,0.9921214538257704,0.1198975026627791,0.558388448546987,0.5644778944931185,0.0053107788045381,0.559033253229188,0.234456912265863,0.2109562257843208,0.2737062447571258,-0.0934279874722935,0.0645690054993593,3.088025181624245,0.464575365252479,24.16055643709518
2075.0095011393228,18.150753852347048,-31.03612757186692,382.1795073103584,82320.90710299194,0.0147069227888747,69445.80270713464,3525.943298012812,3319.982125124131,707.1901546787165,3464.981132075472,2534.353088817836,2402.763654419066,514.7343791655945,844.512947826751,766.4726911618669,463.68222442899696,1106.4732040551305,1021.53227408143,1334.6045047306218,1437.8083416087386,458.8775803689578,1.4277246856728356,1.434719240852115,0.4731407351798773,0.0314492710782405,0.4093050764046689,0.4114256247499586,0.0022834423352805,15.741727904707735,0.1159588046623946,0.1105041816555271,0.1375313607317567,-0.1560330318269533,0.0655470659042952,1.883250951381108,0.3171568687678575,32.30650757113614
2064.290771484375,17.09496504949977,-33.61882365218785,411.0164619918127,81930.14198863636,0.017509015630565,69212.93523579546,2267.1338571269366,2234.5892678034106,626.77921375525,3342.757271815447,1305.8553270923885,1278.3229689067202,442.2385667501369,413.9862141981501,398.4317953861585,55.39518555667002,680.8663991975928,658.6549648946839,659.213351164605,1096.6053159478436,321.33101779975715,3.602373542632642,3.415822658935813,1.496452943105267,0.1158824838018399,0.6302671835353786,0.6275716484616649,0.0075943950608282,0.5387251071695214,0.3030762245886276,0.2827961301737817,0.3675284879333977,0.0914438782368264,0.0737714273152269,4.458746127133255,0.5622793570173867,3.4154831511206813
2084.1171194608096,10.040548176013203,-30.58989208638503,433.612257102273,82955.32501846594,0.0142212681776575,69336.02680965904,2651.73219440077,2560.137235116045,363.7705236313664,1216.6750756811307,1946.995330063596,1825.2088799192736,299.9494399918295,574.0694389036211,534.1049445005046,359.0363269424824,740.7371459413795,680.0302724520686,905.5290169666532,1020.606458123108,196.4974285340661,1.2348510325066044,1.2356968235331731,0.42646494912057,0.0111186655129762,0.3786234502893906,0.3811392859974697,0.0009164096397257,2.083264818969693,0.0855320564668502,0.0792705518685755,0.116632918033645,-0.2444161855666927,0.0349606538334041,1.681477161790812,0.2805566198728778,30.59245882740413
2204.7929947649845,18.1695328667938,-27.01147578569437,385.6866736441989,85191.01972755506,0.0155450649794511,72140.18926030489,2557.8405581978777,2643.456802383317,644.0507332319212,3530.4746772591857,1736.7419641457168,1774.5362462760672,467.4106980753432,470.6608268436733,493.3654419066534,59.17874875868917,642.2754716981133,665.9493545183714,769.4970156274499,1147.848063555114,297.59371402988893,1.874022172834067,1.7218529175959745,0.5618690163444449,0.0333678424688867,0.4766216539176275,0.4612690645154362,0.0017495292638924,0.310042393519401,0.1980796743714917,0.1916498659884975,0.1627453812952408,-0.1735065077826392,0.0538841455359398,2.323603019055308,0.3850512766193288,11.15340732309307
2621.476139068603,1.3151003662496803,-34.966689169297524,332.8421357989833,78631.09071005082,0.0111866330364962,65900.5841346697,2150.753360669104,2060.798810703667,564.5008099210831,2907.798810703667,1472.1138157784785,1417.2666005946485,426.5973715128689,440.5304178647646,395.4866204162537,183.6997026759168,613.4240792108485,572.2170465807731,706.2722691936101,978.6689791873142,295.95472893343026,2.321425855008677,2.3876946524717555,0.8039363060592755,0.0529709338471714,0.5282045309482701,0.5434047773213811,0.0026506893913477,0.8216550505176661,0.2080739923251286,0.2201898839793794,0.2135549819095428,-0.0384491176945386,0.0517739197626538,2.799124042524401,0.4422915305257098,1.3388021460834896
2226.3484022352427,18.993767979529498,-28.486694563037272,407.9066409376786,85140.43384362495,0.0110342904709106,71830.89224271012,3011.261507310513,3065.698807157058,687.489319844863,4050.3409542743534,2033.7481980013788,2066.451292246521,504.1956003321084,678.5152655758063,676.6302186878728,132.5626242544732,899.3163635756415,895.91351888668,1086.5114455583828,1447.5089463220672,349.6914114920472,1.8438523561740616,1.776992656469455,0.5710448888019801,0.0449234618484041,0.4740592193664615,0.4660563167369031,0.0021315768542304,0.7022486337254964,0.1442865229349322,0.1396143378444851,0.1649572653075302,-0.0994854569224945,0.0617412893955417,2.0932248972887897,0.3775633140920942,24.821429732854423
2387.1220703125,5.29062000283961,-35.21027535545252,346.78763551665656,78627.24396245058,0.0067776752694513,66381.52838368154,2737.440125338753,2706.733134920635,1076.5218176921194,4159.548115079366,1907.3942484514128,1768.7678571428576,887.0369870265173,580.1133976964769,479.3258928571429,4.056051587301587,803.5910278745645,706.2460317460318,938.7187620983352,1186.0500992063494,456.1518151103964,3.5502974949067325,1.712713237385762,0.7128173348298386,0.086413108531465,0.4754103288657575,0.4546953080930073,0.0041013092036216,1.0244235944026163,0.1697216569933795,0.1471329738460339,0.1959000754365039,-0.1033523825622457,0.08849404295734,2.352720372661538,0.3876261874988372,24.031482007201497
2279.4011331353304,17.242712548093948,-31.460639573373623,425.2152387078333,82740.8399757004,0.0122060684551551,70468.32593053172,2307.200545772834,2278.145582329317,619.0006338370576,2658.519578313253,1517.029309545876,1531.2866465863451,453.92916884488375,368.71250386160017,333.7620481927711,10.49548192771084,588.9520003089281,573.1360441767068,678.3342472453917,971.199297188755,323.5754867181674,2.4021994696658955,2.125097523756217,0.7494856005251389,0.0350415718061636,0.528513302992219,0.510356245924712,0.0016353811399398,8.17272618152556,0.2303086105915482,0.2130172880705932,0.2340638876776948,-0.124900371023846,0.0575048564013726,2.763088182190745,0.4409776567838306,19.149069929645368
2571.489013671875,2.326141107921459,-31.565753923327883,281.3526637492944,82221.51758893277,0.0113942371971529,69433.94368294747,2608.4874573284883,2567.322101090188,700.5629434147413,2880.200198216056,1701.7845611716775,1563.7115956392468,545.0247167624433,458.18601475608426,407.06243805748267,232.6065411298316,689.0225085343025,624.1268582755204,816.9116286752562,1079.4846382556989,347.7766256910759,2.183776884740035,2.075691198651437,0.6436582716997146,0.0699370872446337,0.5095517968495794,0.5074153296221772,0.0035876985025561,0.4840485205116246,0.1936530180144458,0.1891506529196004,0.1984700447717543,-0.1239298250100481,0.0551713349250064,2.509781011041396,0.4180603101963885,17.890981516711157
2355.544872636555,32.68507560277698,-29.05726446084024,752.3415372484308,82578.55800982159,0.0128320595729016,70064.37248024654,2197.757760141093,2199.9107142857147,437.8338326714691,2421.045634920635,1505.1149470899477,1572.7013888888891,366.6477996701444,539.7917989417989,510.0119047619048,276.50992063492066,730.9944223985891,677.2936507936507,829.9399911816578,1070.8561507936508,296.74182984338006,1.850183728533003,1.6249964460891866,0.6948862961162833,0.0578830462007725,0.4638211824336191,0.4475974209207072,0.0022627539245521,1.6060903543589806,0.1521787901508474,0.1537588123793087,0.2070529825668774,-0.0309873393467427,0.0475982149517577,2.073999607076018,0.3872425708523561,14.952131388214289
2670.076464043289,9.874675083511953,-44.79159906563661,500.0679045168668,69684.13481703831,0.0111479237313756,57299.16652801602,3071.1402529761904,2961.9131944444443,632.0449771483834,2885.61011904762,2274.8319096107543,2237.748511904761,475.627630742684,754.0826413969146,808.0520833333333,213.46130952380952,993.2709509318707,1006.2743055555554,1265.7300467050115,1464.6418650793648,342.7008247948851,1.245758608981467,1.1990261410871967,0.3228211135831349,0.034766825100711,0.3810917328762616,0.3742538951942111,0.0021223453489595,0.9647496603531098,0.0921589513248524,0.087977343150521,0.109973710146726,-0.1682258702709744,0.0550407350568454,1.5734301139738205,0.2660736402418359,0.1748421169076673
1763.2014295789932,6.944140334863474,-23.07934712171616,718.9414837049745,90702.4949442539,0.0132883097547022,81105.68428101776,1666.7791540785497,1807.985397784492,396.2234868395985,1693.272910372608,816.5878482712321,874.8247734138972,208.90155542192053,287.70325612621684,274.0574018126888,64.54884189325277,486.9339711312521,513.9249748237664,371.00214837193687,908.591641490433,216.0583210069341,4.583619016273236,4.588127257477905,2.112416038110058,0.1123868909860418,0.6861202078534415,0.6945002434406042,0.002631976900101,0.4973660050092535,0.3957471652792997,0.3938592041395538,0.425560266369405,0.2244929543680533,0.0723245320016406,7.133890099838991,0.6343056633766974,12.100844433151954
2499.015360018102,14.207240205134235,-28.122476620163525,493.0438150371633,86108.3127530017,0.0098598317185126,73466.4429259577,2489.7785549570763,2618.8859126984125,755.5763939256675,2608.1517857142853,1698.1254772737764,1700.6170634920634,554.4089828952292,498.6934261863916,460.1080530071355,50.07936507936507,703.2463600659925,682.3630952380951,849.5131334643947,1130.3492063492065,440.26652054972914,2.234912882047876,2.1065828104341406,0.6999149118666702,0.029892013982264,0.5057147207204217,0.5025446406611839,0.002732843474768,25.3886006740904,0.1788489603401365,0.1737536809408427,0.2079558247109267,-0.1165417412665164,0.0687798557536673,2.474807653763854,0.4064838238240698,23.8125688933343
2353.159872086322,5.09364431665044,-36.81305895743786,536.8500705815918,75371.87609090906,0.0159918328530807,65036.88913636364,2303.896866972756,2283.271555996035,609.4444318700583,2982.7611496531217,1569.8652838737082,1537.1357779980178,500.9981337456127,454.7114439432859,398.7502477700694,238.6749256689792,613.216318440161,579.013875123885,702.1315406241785,944.6323092170466,293.17758214089355,2.1614374247074566,1.8432272483116328,0.6845956446669927,0.1316632191711091,0.4900789708307402,0.4777706518639432,0.0047147615932968,13.720646837545791,0.190429990591319,0.1601346784480155,0.2066584356724418,-0.2016814982384213,0.0725428451976969,2.328500417738013,0.4000074397559793,2.7337157346227543
1846.3062744140625,3.553707381485172,-25.33909555654576,362.1137882491098,86644.15308256613,0.0195895632659768,74842.16740937858,2387.88905730776,2287.543607532209,647.8037859693322,2922.5495540138745,1476.0552284342873,1334.4444995044596,519.8963748915411,504.5251267999766,479.7859266600594,233.8612487611496,732.9331992460015,728.1179385530227,767.6560562778134,1129.493557978196,339.4732005321062,2.665376641112857,2.3435023662784262,1.0723760248231755,0.1287925780410874,0.547183777588419,0.5389391033612787,0.0072078848365383,0.7145050261310452,0.2467932541385494,0.2100664164009826,0.2878996875190878,0.0276012975305333,0.0592521365512276,3.0901972818872654,0.4813809809782624,4.047778034533264
2000.6674653360665,28.9904710182322,-26.46264983289168,498.2204488636372,85174.97391366494,0.0105961865000853,74231.99482132649,1441.7468701713815,1497.7405940594058,324.8373747378677,1539.8891089108915,714.7504499433104,727.0752475247525,185.22938025156463,278.14441011562343,263.3148514851485,82.24554455445545,462.79417076411335,495.959405940594,349.03754307641566,755.5376237623763,251.11696045162915,4.634046253429449,4.664078205112058,2.16327884050574,0.1436251721537861,0.6884024118397956,0.6970139996687923,0.004364548889202,0.7428641291440057,0.3930370803166055,0.4082878409270115,0.4216562179886156,0.2577093350122152,0.0831901937465306,7.682636339272247,0.6340029285943657,35.46718109541955
2069.6527297843213,10.7541822982358,-32.62675842455007,376.8535700169396,78375.27342038398,0.0119597156763677,65947.12779361941,2555.3839515038694,2600.248645615018,678.4403646239343,3144.534981444664,1725.439320034013,1769.1641956546014,602.8378717919275,539.0512366713496,487.1465684593188,261.9437836134747,804.3752531552462,750.4273492790239,906.0226823029356,1291.7765193739244,379.21454802017416,2.147253679130741,1.7971093598432413,0.5275674791872073,0.1496998067956692,0.4948037541200222,0.4727289414650868,0.0087575450513299,3.774012917879568,0.228412080517186,0.1947533687038999,0.2076645356569284,-0.1274269565859593,0.0662538128127516,2.2911830272700664,0.4157384263857202,20.78460396059502
2306.172363281249,10.26075926991548,-30.94207433002857,487.6485686053071,82318.63867447771,0.0139108423876195,69411.36303783173,2483.0399274747315,2346.006268806419,536.1189984103189,1630.6612337011031,1679.2543720906308,1601.0561685055166,377.65371785400697,467.3931281022556,468.3452858575727,247.31594784353047,620.6882185016586,614.7424774322968,752.809093948512,961.3991975927784,266.8106996061496,1.6078159936104286,1.5149190847978933,0.5270392417775106,0.0158626389465608,0.441650108152596,0.4304655460050048,0.0015405609930775,0.4445843112797859,0.1486257597201736,0.1486327005662349,0.1514185814205816,-0.2268504056808579,0.0479379147615671,2.085833855408892,0.3471620052084305,8.354578753414419
2474.666441870517,12.216538583599007,-30.1062607732254,635.161362206975,81150.94837192682,0.0127369435647886,72460.21048742137,1896.069008375996,1924.0962888666,549.2396107582117,3143.3701103309936,1241.143451287841,1216.291374122367,507.29462497315353,371.0618928937466,259.8039117352056,46.54062186559679,507.5327041466139,415.1414242728184,548.6396242987327,832.5902708124373,454.6444915577031,3.243260191960461,3.337015040912336,1.0750211581766411,0.0616658348872269,0.59998013521616,0.6246318598477746,0.002104904465219,0.6974315655436943,0.2821800803510083,0.2962006419348155,0.2765757100985766,-0.0040743851954194,0.0676497276048974,3.70010463506409,0.5119309596042392,13.659851495120304
1893.8364858475943,28.65064291447664,-30.563811605367626,337.0449735943632,84067.5917499702,0.0086575569666381,68964.74084336561,2370.7646516490827,2134.1576846307385,767.9900846553447,3404.723053892216,1483.8979754776162,1231.8542914171658,611.4064205581049,394.6192662294459,352.34381237524946,39.92814371257485,621.7539730063681,574.8323353293413,698.5990067484079,1016.4316367265468,394.1518823421341,2.955559826925431,2.924113524242712,1.172153931183863,0.0845945830554105,0.5774753718828292,0.5914940490033154,0.0060562414903426,0.4930572165343356,0.2673243818521935,0.3034739768529952,0.2678260914556659,0.0314578638763139,0.0535778767782034,4.181360477057403,0.4920441339745647,23.97509481398185
2725.814844557077,21.030751737576747,-31.09631415652549,316.88643367638633,81946.9295054317,0.0114916310727771,70676.50156375069,1551.4187894102856,1753.7641228939544,653.9876388960035,2092.450941526264,982.9404989665804,1100.8384539147671,428.3126584263768,291.27074877218223,305.9459861248762,1.0,445.0939305892613,488.9588701684837,454.0928138188869,821.6888007928644,302.76244268416644,3.5644717481979624,2.871059350852065,1.189994955092927,0.0979572523583365,0.5848148865162238,0.5813745662045835,0.0023251721113017,0.6239946437984659,0.2571942138745798,0.2500730891509214,0.3119510571037319,0.0358779366015749,0.0818770734444495,3.769487225549306,0.5200351055798966,11.757885497705551
2567.970186008243,15.45246572725557,-28.67676600597433,318.9111974699838,82438.92090909096,0.0129518382711717,69783.02681818182,2038.947232367064,2059.6266266266266,694.5701951255165,2722.191691691692,1341.907569529932,1327.6904404404404,518.672422402331,429.3886218253306,406.9206706706707,62.91191191191192,602.7781612349123,575.7895395395395,656.2723424495578,977.3543543543548,380.391026159176,2.4080776887573982,2.1808913781747807,0.8703247517977751,0.045022346709457,0.5263934329122247,0.5152796107310735,0.0018617797974197,0.5163608058916935,0.2106177330347657,0.1920845878834712,0.2515215777367262,-0.0481576045836383,0.0658728623517554,2.705850850080494,0.4560566753001168,1.6216037827382035
2025.9886861661585,32.683843449808464,-34.920579852797566,356.0232345922493,78863.24425000005,0.0212802705751623,64333.899647727296,3003.3440536013395,3217.0507537688445,875.9854400277793,3110.75175879397,2077.016817420435,2158.4768844221107,705.6842944829187,578.7231714126186,603.3834170854271,83.43768844221105,812.2639084310442,862.8452261306531,918.0860748185372,1459.4507537688442,431.4086526199548,2.242663034307089,2.036002682274264,0.666496352315506,0.1057271573527728,0.5058501534961708,0.5032210516794681,0.0040308488230428,0.7146145337888751,0.2072806093434046,0.2000422915272937,0.2107917038661263,-0.1286198149547909,0.0615187261451403,2.6081770295105726,0.4266597133721345,6.214239118689832
1925.675685337612,25.11356253934374,-27.534871343930305,1405.5608639186908,85812.10337803503,0.0050229435095847,74647.77745059285,2684.7719793042497,2754.68706118355,669.0256523129972,3454.975927783351,1716.6191544931824,1710.83149448345,509.1874599114884,596.240801612759,570.5275827482448,113.07321965897692,895.7355531942361,896.336008024072,873.387955947049,1459.331995987964,336.1154799578099,2.119824768200051,2.074231908541136,0.8405767655208554,0.0897163819291479,0.500143257508858,0.5049059327362689,0.0047933123478191,2.1511692717440467,0.2654313581977182,0.2647317360781323,0.2411515829782981,-0.0072631552834645,0.0747642350469467,3.319149436519392,0.4679771978029183,8.976324294842717
